origin,destination,travelTime,entryTime,exitTime,travelDistance
5,11,72.54000000000087,27784.91,27857.45,NaN
5,14,66.49099999999817,27785.574,27852.065,NaN
12,8,56.836999999999534,27785.731,27842.568,NaN
6,-1,68.47000000000116,27785.93,27854.4,NaN
6,14,70.36800000000221,27786.832,27857.2,NaN
1,10,45.94800000000032,27786.935,27832.883,NaN
5,10,49.58099999999831,27787.274,27836.855,NaN
6,14,68.20000000000073,27787.533,27855.733,NaN
12,8,57.172999999998865,27787.999,27845.172,NaN
6,13,76.81000000000131,27789.099,27865.909,NaN
6,-1,67.53199999999924,27789.237,27856.769,NaN
5,14,62.28199999999924,27789.646,27851.928,NaN
5,13,73.35900000000038,27790.082,27863.441,NaN
6,11,61.40599999999904,27790.168,27851.574,NaN
12,8,49.89900000000125,27791.068,27840.967,NaN
13,7,52.70100000000093,27791.101,27843.802,NaN
6,14,68.23600000000079,27791.236,27859.472,NaN
6,10,47.955000000001746,27791.404,27839.359,NaN
5,13,73.63100000000122,27791.678,27865.309,NaN
10,-1,34.73400000000038,27791.802,27826.536,NaN
6,13,73.34200000000055,27791.803,27865.145,NaN
6,13,60.96099999999933,27792.004,27852.965,NaN
12,8,62.81100000000151,27792.104,27854.915,NaN
5,1,30.320999999999913,27792.15,27822.471,NaN
6,12,78.31400000000212,27792.671,27870.985,NaN
6,14,65.3269999999975,27792.741,27858.068,NaN
6,13,62.39800000000105,27792.803,27855.201,NaN
6,12,71.70900000000256,27792.904,27864.613,NaN
6,14,65.13200000000143,27793.072,27858.204,NaN
13,1,73.77800000000207,27793.101,27866.879,NaN
6,9,46.8640000000014,27793.403,27840.267,NaN
6,13,67.4989999999998,27794.006,27861.505,NaN
5,14,66.75,27794.154,27860.904,NaN
6,14,73.83799999999974,27794.241,27868.079,NaN
8,13,59.077000000001135,27794.52,27853.597,NaN
3,9,42.89500000000044,27794.708,27837.603,NaN
11,1,50.595000000001164,27794.751,27845.346,NaN
6,14,64.33299999999872,27794.77,27859.103,NaN
3,14,70.53499999999985,27795.041,27865.576,NaN
6,-1,62.86000000000058,27795.277,27858.137,NaN
6,14,73.74099999999817,27795.508,27869.249,NaN
1,12,72.14199999999983,27796.107,27868.249,NaN
1,13,79.07800000000134,27796.175,27875.253,NaN
6,13,77.67600000000311,27796.509,27874.185,NaN
5,14,65.48600000000079,27796.986,27862.472,NaN
6,13,58.92499999999927,27797.008,27855.933,NaN
6,14,67.56999999999971,27797.275,27864.845,NaN
8,13,54.57300000000032,27797.424,27851.997,NaN
6,14,68.66900000000169,27797.675,27866.344,NaN
5,-1,73.19499999999971,27797.722,27870.917,NaN
6,-1,70.33500000000276,27798.477,27868.812,NaN
1,14,62.525000000001455,27798.479,27861.004,NaN
6,12,73.14099999999962,27799.144,27872.285,NaN
1,13,72.24200000000201,27799.475,27871.717,NaN
6,12,70.47299999999814,27799.612,27870.085,NaN
5,-1,64.61800000000221,27799.69,27864.308,NaN
14,6,61.39999999999782,27800.276,27861.676,NaN
5,14,60.81300000000192,27800.726,27861.539,NaN
5,1,30.35699999999997,27800.858,27831.215,NaN
6,12,71.60299999999916,27801.249,27872.852,NaN
6,14,64.53199999999924,27801.381,27865.913,NaN
6,-1,60.82300000000032,27801.549,27862.372,NaN
6,12,70.84100000000035,27801.549,27872.39,NaN
5,14,67.68600000000151,27802.462,27870.148,NaN
6,12,72.70899999999892,27802.48,27875.189,NaN
6,14,66.90100000000166,27802.816,27869.717,NaN
1,-1,79.17699999999968,27803.383,27882.56,NaN
13,5,55.27300000000105,27803.445,27858.718,NaN
5,13,68.8869999999988,27803.462,27872.349,NaN
6,-1,66.23400000000038,27803.514,27869.748,NaN
4,14,70.40899999999965,27803.775,27874.184,NaN
6,-1,74.04200000000128,27804.982,27879.024,NaN
5,14,65.54899999999907,27805.266,27870.815,NaN
6,-1,65.89900000000125,27805.384,27871.283,NaN
5,12,69.92599999999948,27805.998,27875.924,NaN
6,14,68.5,27806.152,27874.652,NaN
13,5,60.90899999999965,27806.217,27867.126,NaN
5,2,27.486000000000786,27806.23,27833.716,NaN
6,14,62.39900000000125,27806.25,27868.649,NaN
6,14,68.97099999999773,27806.95,27875.921,NaN
1,12,69.73699999999735,27806.955,27876.692,NaN
6,14,70.06999999999971,27807.018,27877.088,NaN
12,6,54.65699999999924,27807.219,27861.876,NaN
6,14,74.33799999999974,27807.289,27881.627,NaN
12,7,52.57300000000032,27807.384,27859.957,NaN
3,12,84.71799999999712,27807.455,27892.173,NaN
6,14,71.2380000000012,27808.018,27879.256,NaN
5,13,78.33100000000195,27808.134,27886.465,NaN
5,14,68.8859999999986,27808.234,27877.12,NaN
6,-1,71.7029999999977,27808.257,27879.96,NaN
6,14,71.93799999999828,27808.454,27880.392,NaN
6,14,64.09799999999814,27808.686,27872.784,NaN
6,-1,70.76800000000003,27809.024,27879.792,NaN
1,-1,73.20500000000175,27809.355,27882.56,NaN
5,1,32.189000000002125,27809.802,27841.991,NaN
6,13,77.14100000000326,27810.724,27887.865,NaN
8,13,54.336999999999534,27811.072,27865.409,NaN
6,14,69.40200000000186,27811.122,27880.524,NaN
6,14,67.4340000000011,27811.19,27878.624,NaN
12,6,57.831999999998516,27811.288,27869.12,NaN
1,14,64.76599999999962,27811.323,27876.089,NaN
5,14,59.677999999999884,27811.338,27871.016,NaN
6,12,81.58299999999872,27811.49,27893.073,NaN
5,14,61.245999999999185,27811.738,27872.984,NaN
6,14,70.93799999999828,27811.99,27882.928,NaN
8,5,28.72599999999875,27812.04,27840.766,NaN
5,2,45.434000000001106,27812.406,27857.84,NaN
1,14,64.89700000000084,27812.459,27877.356,NaN
6,14,56.090000000000146,27812.89,27868.98,NaN
6,14,69.47099999999773,27813.057,27882.528,NaN
5,14,61.41400000000067,27813.106,27874.52,NaN
1,-1,61.456999999998516,27813.127,27874.584,NaN
6,-1,63.927999999999884,27813.828,27877.756,NaN
13,6,51.29099999999744,27814.025,27865.316,NaN
13,7,50.04000000000087,27814.389,27864.429,NaN
5,3,29.822000000000116,27814.638,27844.46,NaN
12,5,51.965000000000146,27814.829,27866.794,NaN
6,-1,66.83399999999892,27815.326,27882.16,NaN
6,13,77.47699999999895,27815.36,27892.837,NaN
12,1,54.79000000000087,27815.497,27870.287,NaN
6,14,72.70500000000175,27815.528,27888.233,NaN
6,14,69.20200000000114,27815.626,27884.828,NaN
5,2,33.0580000000009,27816.442,27849.5,NaN
6,13,74.73999999999796,27816.897,27891.637,NaN
6,-1,71.33699999999953,27817.232,27888.569,NaN
5,1,31.0570000000007,27817.342,27848.399,NaN
6,-1,65.56399999999849,27817.396,27882.96,NaN
6,13,76.21199999999953,27817.729,27893.941,NaN
6,14,67.46399999999994,27817.832,27885.296,NaN
6,13,79.34699999999793,27818.43,27897.777,NaN
5,13,72.62700000000041,27818.442,27891.069,NaN
6,-1,68.33399999999892,27818.73,27887.064,NaN
5,-1,63.31399999999849,27818.878,27882.192,NaN
10,14,27.284999999999854,27819.071,27846.356,NaN
9,12,81.90599999999904,27819.111,27901.017,NaN
6,14,74.37099999999919,27819.201,27893.572,NaN
6,-1,74.13999999999942,27820.132,27894.272,NaN
6,13,85.68099999999686,27820.168,27905.849,NaN
6,12,71.90599999999904,27820.536,27892.442,NaN
9,13,36.322000000000116,27821.615,27857.937,NaN
6,-1,65.8660000000018,27821.766,27887.632,NaN
6,12,72.61000000000058,27822.268,27894.878,NaN
9,-1,39.78900000000067,27822.283,27862.072,NaN
14,-1,57.12199999999939,27822.401,27879.523,NaN
6,-1,66.60100000000239,27822.568,27889.169,NaN
6,14,65.99800000000323,27822.634,27888.632,NaN
12,7,49.336999999999534,27822.8,27872.137,NaN
5,2,27.786000000000058,27823.382,27851.168,NaN
1,11,62.123999999999796,27823.455,27885.579,NaN
6,12,73.70999999999913,27823.472,27897.182,NaN
6,14,76.3760000000002,27823.804,27900.18,NaN
6,9,55.17000000000189,27823.905,27879.075,NaN
10,13,48.81000000000131,27823.907,27872.717,NaN
9,13,42.521999999997206,27824.455,27866.977,NaN
1,14,72.41800000000148,27824.458,27896.876,NaN
1,12,72.11100000000079,27825.035,27897.146,NaN
6,12,72.00900000000183,27825.336,27897.345,NaN
5,3,20.208999999998923,27825.418,27845.627,NaN
9,13,44.193999999999505,27825.419,27869.613,NaN
3,12,69.90600000000268,27825.94,27895.846,NaN
14,6,60.79999999999927,27825.968,27886.768,NaN
6,13,81.21500000000015,27826.106,27907.321,NaN
6,9,52.86999999999898,27826.309,27879.179,NaN
9,14,51.16599999999744,27826.522,27877.688,NaN
6,12,70.13799999999901,27826.54,27896.678,NaN
6,9,54.99799999999959,27826.977,27881.975,NaN
6,14,76.17699999999968,27827.14,27903.317,NaN
9,-1,46.13299999999799,27827.151,27873.284,NaN
6,11,67.67799999999988,27827.276,27894.954,NaN
9,13,42.22299999999814,27827.29,27869.513,NaN
6,14,75.87099999999919,27827.577,27903.448,NaN
6,12,68.60499999999956,27827.908,27896.513,NaN
9,13,45.79399999999805,27828.827,27874.621,NaN
6,9,55.10199999999895,27829.177,27884.279,NaN
6,7,42.16200000000026,27829.304,27871.466,NaN
6,-1,62.427999999999884,27829.408,27891.836,NaN
6,13,80.31100000000151,27829.674,27909.985,NaN
6,12,69.43900000000212,27829.909,27899.348,NaN
9,-1,51.17000000000189,27829.923,27881.093,NaN
6,7,45.89500000000044,27829.941,27875.836,NaN
1,10,58.28100000000268,27830.262,27888.543,NaN
10,13,38.63000000000102,27830.583,27869.213,NaN
6,12,67.5689999999995,27830.612,27898.181,NaN
6,14,73.43600000000151,27830.713,27904.149,NaN
6,-1,63.22999999999956,27830.91,27894.14,NaN
12,7,46.8640000000014,27830.945,27877.809,NaN
10,13,41.03399999999965,27831.015,27872.049,NaN
6,-1,63.22600000000239,27831.781,27895.007,NaN
12,8,54.1359999999986,27831.812,27885.948,NaN
6,3,50.922999999998865,27831.844,27882.767,NaN
9,14,54.53600000000006,27832.263,27886.799,NaN
9,8,105.04100000000108,27832.295,27937.336,NaN
6,12,71.21200000000317,27832.51,27903.722,NaN
6,14,62.965000000000146,27833.212,27896.177,NaN
6,14,68.70300000000134,27833.445,27902.148,NaN
14,8,52.80199999999968,27833.477,27886.279,NaN
12,8,45.99500000000262,27833.581,27879.576,NaN
6,14,72.30499999999665,27833.616,27905.921,NaN
10,14,38.932999999997264,27833.719,27872.652,NaN
13,8,63.28199999999924,27833.741,27897.023,NaN
6,14,70.20000000000073,27834.216,27904.416,NaN
10,8,89.66600000000108,27834.251,27923.917,NaN
9,14,55.56999999999971,27834.298,27889.868,NaN
6,9,53.30500000000029,27834.345,27887.65,NaN
9,7,81.41400000000067,27834.43,27915.844,NaN
1,9,57.175999999999476,27834.883,27892.059,NaN
10,14,40.06999999999971,27835.419,27875.489,NaN
6,14,71.06999999999971,27835.682,27906.752,NaN
6,13,79.17699999999968,27835.784,27914.961,NaN
6,13,78.27700000000186,27836.052,27914.329,NaN
10,-1,31.924000000002707,27836.155,27868.079,NaN
14,6,46.983000000000175,27836.249,27883.232,NaN
6,-1,68.63300000000163,27836.284,27904.917,NaN
7,-1,53.03600000000006,27836.464,27889.5,NaN
6,13,81.05199999999968,27836.481,27917.533,NaN
9,13,55.442000000002736,27836.495,27891.937,NaN
10,13,37.797999999998865,27836.823,27874.621,NaN
6,13,77.51499999999942,27836.914,27914.429,NaN
6,13,76.1369999999988,27837.32,27913.457,NaN
14,6,60.23599999999715,27837.58,27897.816,NaN
9,-1,53.13999999999942,27837.663,27890.803,NaN
6,10,49.0580000000009,27837.681,27886.739,NaN
7,-1,53.33600000000297,27837.832,27891.168,NaN
12,8,48.66400000000067,27838.052,27886.716,NaN
6,1,36.242999999998574,27838.184,27874.427,NaN
6,12,65.83299999999872,27838.32,27904.153,NaN
7,5,21.852999999999156,27838.401,27860.254,NaN
10,-1,39.53299999999945,27838.523,27878.056,NaN
10,14,23.54899999999907,27838.791,27862.34,NaN
6,12,64.43600000000151,27838.818,27903.254,NaN
1,9,50.40399999999863,27839.183,27889.587,NaN
6,12,68.50599999999758,27839.218,27907.724,NaN
2,8,58.875,27839.519,27898.394,NaN
12,8,49.89800000000105,27839.521,27889.419,NaN
7,1,36.52300000000105,27839.8,27876.323,NaN
12,8,49.431000000000495,27840.088,27889.519,NaN
6,12,68.97399999999834,27840.184,27909.158,NaN
9,13,53.90600000000268,27840.299,27894.205,NaN
12,8,44.658000000003085,27840.421,27885.079,NaN
7,14,56.47899999999936,27840.766,27897.245,NaN
12,8,55.17000000000189,27840.889,27896.059,NaN
10,14,42.46800000000076,27840.891,27883.359,NaN
6,12,64.03299999999945,27840.988,27905.021,NaN
6,-1,60.42399999999907,27841.088,27901.512,NaN
9,-1,51.43700000000172,27841.135,27892.572,NaN
6,14,70.40000000000146,27841.456,27911.856,NaN
6,12,69.70800000000236,27841.922,27911.63,NaN
1,8,42.82500000000073,27841.923,27884.748,NaN
6,9,54.0669999999991,27842.056,27896.123,NaN
10,-1,36.3640000000014,27842.727,27879.091,NaN
7,5,28.864000000001397,27842.87,27871.734,NaN
7,3,35.29099999999744,27842.937,27878.228,NaN
10,14,49.744000000002416,27843.027,27892.771,NaN
1,5,25.77100000000064,27843.159,27868.93,NaN
9,12,49.001000000000204,27843.207,27892.208,NaN
6,8,39.92199999999866,27843.221,27883.143,NaN
9,-1,50.52900000000227,27843.475,27894.004,NaN
10,7,86.27000000000044,27843.559,27929.829,NaN
1,10,40.39300000000003,27843.61,27884.003,NaN
10,-1,34.828999999997905,27843.627,27878.456,NaN
10,13,45.745999999999185,27843.723,27889.469,NaN
7,-1,48.9320000000007,27843.904,27892.836,NaN
1,10,42.31200000000172,27843.959,27886.271,NaN
14,7,50.403000000002066,27844.12,27894.523,NaN
10,-1,51.38000000000102,27844.295,27895.675,NaN
4,10,44.65200000000186,27844.355,27889.007,NaN
6,9,46.800999999999476,27844.521,27891.322,NaN
10,13,42.37000000000262,27844.563,27886.933,NaN
7,14,54.50600000000122,27844.605,27899.111,NaN
9,-1,46.52600000000166,27844.642,27891.168,NaN
12,6,65.07200000000012,27844.856,27909.928,NaN
6,1,49.12299999999959,27845.092,27894.215,NaN
6,12,67.97200000000157,27845.125,27913.097,NaN
10,13,40.56999999999971,27845.195,27885.765,NaN
10,13,36.39800000000105,27845.263,27881.661,NaN
12,7,52.90399999999863,27845.393,27898.297,NaN
10,14,37.233000000000175,27845.495,27882.728,NaN
7,-1,56.57600000000093,27845.673,27902.249,NaN
9,13,44.125,27845.875,27890.0,NaN
9,14,40.42099999999846,27845.911,27886.332,NaN
6,10,73.1830000000009,27845.956,27919.139,NaN
7,-1,52.766999999999825,27846.109,27898.876,NaN
6,14,63.1919999999991,27846.128,27909.32,NaN
10,14,34.82600000000093,27846.263,27881.089,NaN
12,6,62.26199999999881,27846.293,27908.555,NaN
6,-1,60.327000000001135,27846.357,27906.684,NaN
7,-1,62.21299999999974,27846.707,27908.92,NaN
10,13,44.409999999999854,27846.895,27891.305,NaN
12,7,59.47699999999895,27846.928,27906.405,NaN
10,13,37.2019999999975,27847.059,27884.261,NaN
6,14,65.0669999999991,27847.425,27912.492,NaN
9,13,47.86599999999817,27847.543,27895.409,NaN
7,13,70.09000000000015,27847.675,27917.765,NaN
9,14,47.36999999999898,27847.739,27895.109,NaN
10,13,41.909999999999854,27847.827,27889.737,NaN
12,5,68.51699999999983,27847.829,27916.346,NaN
12,7,43.625,27847.961,27891.586,NaN
7,14,60.07999999999811,27848.109,27908.189,NaN
10,14,42.87299999999959,27848.231,27891.104,NaN
8,14,49.46899999999732,27848.275,27897.744,NaN
8,-1,47.19599999999991,27848.344,27895.54,NaN
6,12,70.67499999999927,27848.662,27919.337,NaN
6,11,67.91300000000047,27848.962,27916.875,NaN
9,14,39.4890000000014,27849.011,27888.5,NaN
9,14,39.484999999996944,27849.115,27888.6,NaN
10,14,49.382000000001426,27849.195,27898.577,NaN
7,5,25.78900000000067,27849.213,27875.002,NaN
9,13,42.322000000000116,27849.315,27891.637,NaN
6,14,63.59200000000055,27849.432,27913.024,NaN
1,8,37.14900000000125,27849.567,27886.716,NaN
8,-1,46.96399999999994,27849.576,27896.54,NaN
9,13,47.06200000000172,27849.747,27896.809,NaN
6,9,46.19500000000335,27849.796,27895.991,NaN
8,-1,53.70499999999811,27849.843,27903.548,NaN
6,9,51.931000000000495,27850.432,27902.363,NaN
12,5,61.40599999999904,27850.432,27911.838,NaN
1,5,51.059000000001106,27850.767,27901.826,NaN
1,7,37.51299999999901,27850.803,27888.316,NaN
9,13,48.60199999999895,27850.911,27899.513,NaN
7,5,27.129000000000815,27851.145,27878.274,NaN
7,-1,54.36999999999898,27851.181,27905.551,NaN
10,-1,41.33299999999872,27851.203,27892.536,NaN
9,1,51.676000000003114,27851.315,27902.991,NaN
6,14,62.06300000000192,27851.529,27913.592,NaN
6,9,52.9419999999991,27851.697,27904.639,NaN
7,14,59.34600000000137,27851.778,27911.124,NaN
9,-1,44.8650000000016,27852.011,27896.876,NaN
7,14,65.74699999999939,27852.049,27917.796,NaN
8,-1,54.57199999999648,27852.312,27906.884,NaN
10,13,47.90599999999904,27852.339,27900.245,NaN
10,-1,43.904999999998836,27852.535,27896.44,NaN
10,12,66.66200000000026,27852.739,27919.401,NaN
14,5,64.71700000000055,27852.797,27917.514,NaN
7,5,33.965000000000146,27853.017,27886.982,NaN
10,14,47.54500000000189,27853.103,27900.648,NaN
9,13,36.62199999999939,27853.115,27889.737,NaN
8,-1,58.809000000001106,27853.515,27912.324,NaN
9,14,46.96600000000035,27853.783,27900.749,NaN
7,1,36.25800000000163,27854.085,27890.343,NaN
9,13,41.754000000000815,27854.487,27896.241,NaN
10,13,50.31399999999849,27854.571,27904.885,NaN
10,13,51.71399999999994,27854.707,27906.421,NaN
-1,6,63.97099999999773,27854.864,27918.835,NaN
7,12,62.3849999999984,27854.915,27917.3,NaN
7,12,63.51599999999962,27854.985,27918.501,NaN
9,3,56.84900000000198,27855.015,27911.864,NaN
12,5,62.977999999999156,27855.068,27918.046,NaN
9,7,95.4310000000005,27855.285,27950.716,NaN
8,13,63.3179999999993,27855.415,27918.733,NaN
7,1,37.22699999999895,27855.484,27892.711,NaN
1,14,84.08100000000195,27855.707,27939.788,NaN
8,10,71.89999999999782,27855.883,27927.783,NaN
3,9,50.89899999999761,27856.204,27907.103,NaN
9,14,45.02799999999843,27856.419,27901.447,NaN
7,13,74.1929999999993,27856.684,27930.877,NaN
9,14,45.26599999999962,27856.783,27902.049,NaN
7,12,62.08100000000195,27857.121,27919.202,NaN
8,14,51.70599999999831,27857.251,27908.957,NaN
7,2,46.67199999999866,27857.284,27903.956,NaN
1,10,52.184000000001106,27857.407,27909.591,NaN
8,14,58.98199999999997,27857.583,27916.565,NaN
9,-1,41.86099999999715,27857.919,27899.78,NaN
9,7,73.10699999999997,27857.987,27931.094,NaN
7,-1,57.477999999999156,27858.019,27915.497,NaN
7,12,79.70200000000114,27858.119,27937.821,NaN
7,1,42.632000000001426,27858.319,27900.951,NaN
6,14,63.96099999999933,27858.34,27922.301,NaN
7,1,47.3070000000007,27858.352,27905.659,NaN
9,7,78.6449999999968,27859.723,27938.368,NaN
7,1,47.970000000001164,27859.957,27907.927,NaN
8,12,61.582000000002154,27860.087,27921.669,NaN
7,3,45.13699999999881,27860.555,27905.692,NaN
9,13,45.66200000000026,27860.655,27906.317,NaN
9,14,54.074000000000524,27861.123,27915.197,NaN
10,14,54.54899999999907,27861.179,27915.728,NaN
7,1,44.103000000002794,27861.388,27905.491,NaN
14,11,54.875,27861.504,27916.379,NaN
7,14,69.78800000000047,27862.156,27931.944,NaN
3,10,66.07099999999991,27862.412,27928.483,NaN
10,14,52.17699999999968,27862.515,27914.692,NaN
7,-1,60.745999999999185,27862.557,27923.303,NaN
14,5,54.373999999999796,27862.64,27917.014,NaN
8,11,63.931000000000495,27862.824,27926.755,NaN
10,13,48.91100000000006,27862.947,27911.858,NaN
10,13,57.35399999999936,27863.215,27920.569,NaN
9,13,46.565999999998894,27863.291,27909.857,NaN
7,12,58.64899999999761,27863.325,27921.974,NaN
9,7,85.48700000000099,27863.591,27949.078,NaN
10,13,45.10599999999977,27863.615,27908.721,NaN
8,12,60.21399999999994,27863.891,27924.105,NaN
8,10,79.27100000000064,27864.16,27943.431,NaN
10,14,52.28099999999904,27864.215,27916.496,NaN
7,-1,55.57099999999991,27864.261,27919.832,NaN
8,-1,50.2019999999975,27864.558,27914.76,NaN
7,1,39.197000000000116,27864.626,27903.823,NaN
10,14,46.60599999999977,27864.883,27911.489,NaN
7,1,45.284999999999854,27864.927,27910.212,NaN
13,6,64.93900000000212,27865.209,27930.148,NaN
10,6,65.33199999999852,27865.251,27930.583,NaN
9,13,57.873999999999796,27865.363,27923.237,NaN
9,14,51.86800000000221,27865.495,27917.363,NaN
8,-1,52.440999999998894,27865.891,27918.332,NaN
10,7,68.54999999999927,27865.951,27934.501,NaN
10,14,56.08499999999913,27866.051,27922.136,NaN
7,1,45.35099999999875,27866.361,27911.712,NaN
7,3,28.651999999998225,27866.595,27895.247,NaN
7,1,49.675999999999476,27866.827,27916.503,NaN
8,-1,52.57099999999991,27866.928,27919.499,NaN
14,5,52.10499999999956,27866.945,27919.05,NaN
10,-1,53.047999999998865,27866.951,27919.999,NaN
10,14,56.617999999998574,27867.219,27923.837,NaN
13,6,65.20200000000114,27867.281,27932.483,NaN
9,1,56.080000000001746,27867.463,27923.543,NaN
10,7,54.934000000001106,27868.019,27922.953,NaN
9,6,50.36899999999878,27868.095,27918.464,NaN
7,1,45.099999999998545,27868.363,27913.463,NaN
9,13,52.33399999999892,27868.699,27921.033,NaN
7,1,44.33599999999933,27868.763,27913.099,NaN
10,-1,57.45300000000134,27868.787,27926.24,NaN
10,13,42.373999999999796,27868.919,27911.293,NaN
-1,6,63.03600000000006,27869.08,27932.116,NaN
14,6,48.65599999999904,27869.18,27917.836,NaN
7,14,69.25800000000163,27869.195,27938.453,NaN
7,12,53.17900000000009,27869.495,27922.674,NaN
7,12,59.15100000000166,27869.495,27928.646,NaN
8,12,60.11899999999878,27869.595,27929.714,NaN
14,6,62.802999999999884,27869.88,27932.683,NaN
6,4,45.479000000003,27869.884,27915.363,NaN
7,12,59.04900000000271,27870.263,27929.312,NaN
12,8,52.70300000000134,27870.385,27923.088,NaN
8,12,58.84900000000198,27870.463,27929.312,NaN
10,13,52.75,27870.487,27923.237,NaN
7,12,55.64099999999962,27870.501,27926.142,NaN
1,12,63.39900000000125,27870.587,27933.986,NaN
14,1,71.6830000000009,27870.948,27942.631,NaN
10,14,51.38100000000122,27871.055,27922.436,NaN
10,-1,52.85399999999936,27871.251,27924.105,NaN
7,14,49.73099999999977,27871.569,27921.3,NaN
14,5,50.93799999999828,27871.616,27922.554,NaN
7,1,44.10399999999936,27871.699,27915.803,NaN
9,14,54.13699999999881,27871.767,27925.904,NaN
9,14,50.3650000000016,27871.871,27922.236,NaN
9,14,44.361000000000786,27872.867,27917.228,NaN
10,6,77.24400000000242,27872.959,27950.203,NaN
8,-1,57.17700000000332,27873.099,27930.276,NaN
7,1,36.9320000000007,27873.299,27910.231,NaN
7,12,56.6140000000014,27873.299,27929.913,NaN
10,14,57.78600000000006,27873.359,27931.145,NaN
7,14,52.70499999999811,27873.436,27926.141,NaN
7,14,51.86899999999878,27873.436,27925.305,NaN
8,12,63.852999999999156,27873.736,27937.589,NaN
12,5,62.00799999999799,27873.758,27935.766,NaN
10,13,46.873999999999796,27873.859,27920.733,NaN
7,12,58.31500000000233,27874.135,27932.45,NaN
12,7,55.00200000000041,27874.156,27929.158,NaN
8,12,63.154999999998836,27874.467,27937.622,NaN
14,9,48.699000000000524,27874.52,27923.219,NaN
9,14,44.09300000000076,27874.871,27918.964,NaN
8,14,62.24799999999959,27874.968,27937.216,NaN
9,-1,43.89300000000003,27874.971,27918.864,NaN
12,5,60.276999999998225,27875.057,27935.334,NaN
6,12,59.39400000000023,27875.192,27934.586,NaN
12,6,82.78299999999945,27875.524,27958.307,NaN
10,13,48.34200000000055,27875.563,27923.905,NaN
10,6,74.76800000000003,27875.795,27950.563,NaN
3,10,49.65099999999802,27875.828,27925.479,NaN
8,12,64.51699999999983,27875.872,27940.389,NaN
7,1,45.23899999999776,27876.004,27921.243,NaN
12,4,81.61299999999756,27876.026,27957.639,NaN
14,9,44.09900000000198,27876.052,27920.151,NaN
7,4,41.02400000000125,27876.071,27917.095,NaN
10,13,54.94999999999709,27876.095,27931.045,NaN
7,14,52.873999999999796,27876.172,27929.046,NaN
7,1,42.7699999999968,27876.705,27919.475,NaN
10,13,51.25399999999718,27876.723,27927.977,NaN
10,13,51.8179999999993,27876.723,27928.541,NaN
7,-1,46.263999999999214,27876.841,27923.105,NaN
7,14,56.10599999999977,27876.841,27932.947,NaN
9,-1,50.56999999999971,27876.939,27927.509,NaN
12,5,64.48099999999977,27876.957,27941.438,NaN
8,-1,54.97299999999814,27876.971,27931.944,NaN
12,5,57.33399999999892,27877.193,27934.527,NaN
10,13,55.418000000001484,27877.263,27932.681,NaN
10,13,56.78600000000006,27877.295,27934.081,NaN
8,-1,58.04100000000108,27877.339,27935.38,NaN
7,1,40.93600000000151,27877.571,27918.507,NaN
7,14,53.83899999999994,27877.706,27931.545,NaN
10,13,56.95799999999872,27877.791,27934.749,NaN
3,10,68.57200000000012,27878.063,27946.635,NaN
8,13,71.99399999999878,27878.071,27950.065,NaN
9,-1,51.03399999999965,27878.143,27929.177,NaN
8,13,68.82200000000012,27878.239,27947.061,NaN
14,3,64.875,27878.324,27943.199,NaN
10,14,55.013999999999214,27878.431,27933.445,NaN
7,-1,52.067000000002736,27878.509,27930.576,NaN
7,1,32.61700000000201,27878.677,27911.294,NaN
7,3,39.16500000000087,27878.707,27917.872,NaN
8,14,64.65199999999822,27878.772,27943.424,NaN
7,2,47.83899999999994,27878.841,27926.68,NaN
10,13,58.21800000000076,27879.199,27937.417,NaN
10,-1,55.95300000000134,27879.263,27935.216,NaN
9,-1,50.43399999999747,27879.343,27929.777,NaN
8,12,62.91900000000169,27879.407,27942.326,NaN
8,14,57.13999999999942,27879.676,27936.816,NaN
14,5,75.59499999999753,27879.792,27955.387,NaN
8,14,55.04100000000108,27879.939,27934.98,NaN
-1,5,57.61000000000058,27879.992,27937.602,NaN
8,12,61.8859999999986,27880.039,27941.925,NaN
9,-1,48.52899999999863,27880.079,27928.608,NaN
7,1,43.50500000000102,27880.174,27923.679,NaN
8,-1,56.71399999999994,27880.239,27936.953,NaN
7,-1,50.4320000000007,27880.245,27930.677,NaN
14,6,77.91400000000067,27880.361,27958.275,NaN
8,14,60.1830000000009,27880.407,27940.59,NaN
13,9,43.19800000000032,27880.457,27923.655,NaN
7,1,41.126000000000204,27880.545,27921.671,NaN
10,13,57.04999999999927,27880.667,27937.717,NaN
7,14,51.03600000000006,27880.809,27931.845,NaN
10,14,55.54999999999927,27880.999,27936.549,NaN
8,12,63.254000000000815,27881.076,27944.33,NaN
12,6,78.55099999999948,27881.228,27959.779,NaN
8,-1,62.54900000000271,27881.244,27943.793,NaN
9,14,51.13300000000163,27881.411,27932.544,NaN
14,2,57.79999999999927,27881.46,27939.26,NaN
10,13,53.745999999999185,27881.535,27935.281,NaN
7,-1,72.8269999999975,27881.542,27954.369,NaN
7,1,38.095000000001164,27881.644,27919.739,NaN
7,-1,56.5099999999984,27882.411,27938.921,NaN
7,14,61.11300000000119,27882.443,27943.556,NaN
12,6,81.32200000000012,27882.529,27963.851,NaN
8,-1,63.07999999999811,27882.544,27945.624,NaN
8,14,66.58499999999913,27882.612,27949.197,NaN
8,14,65.8849999999984,27882.643,27948.528,NaN
8,-1,62.64899999999761,27882.775,27945.424,NaN
-1,2,68.97500000000218,27882.797,27951.772,NaN
